Username,Freq(11pm-6am),Freq(6am-11pm),Total Freq
thekraftylady,1.0,0.0,1.0
IsaHilton,0.0,1.0,1.0
ninadibona,0.0,1.0,1.0
frankparker,0.0,1.0,1.0
heyitsashleyy,0.0,1.0,1.0
Evuns,1.0,0.0,1.0
peenk,0.0,1.0,1.0
reviloboy,1.0,0.0,1.0
mrsbrightsidex,1.0,0.0,1.0
Pinkcess_Barbie,0.0,1.0,1.0
Matildaef,0.0,2.0,2.0
whiteblouse,0.0,3.0,3.0
sadekhm,0.0,1.0,1.0
MJNuts,0.0,1.0,1.0
LuvnMyNKOTB,0.0,1.0,1.0
nicolejp1975,0.0,1.0,1.0
randi_sue_,0.0,1.0,1.0
JustVeroGL,1.0,0.0,1.0
abhishekrungta,1.0,0.0,1.0
FizzyDuck,1.0,0.0,1.0
KizzleSexiPants,1.0,0.0,1.0
firesty,0.0,2.0,2.0
SquishMitten,0.0,1.0,1.0
dannynovo,0.0,1.0,1.0
Joker2008,1.0,0.0,1.0
bayley_vt,0.0,1.0,1.0
k_love032705,0.0,2.0,2.0
MsLiza,1.0,0.0,1.0
skerritbwoy,1.0,0.0,1.0
Wobotten,0.0,1.0,1.0
maeeyah,1.0,0.0,1.0
joshholat,0.0,1.0,1.0
Whitney0925,1.0,0.0,1.0
wendsscott,0.0,1.0,1.0
VioletKanian,0.0,1.0,1.0
CandaceDerickx,0.0,1.0,1.0
iMacstu,0.0,1.0,1.0
AmandaC1982,0.0,1.0,1.0
strawberry15,0.0,1.0,1.0
KIARA_BOO,0.0,1.0,1.0
NathalieCaron,0.0,1.0,1.0
janmeiyi,1.0,0.0,1.0
eaboyeji,0.0,1.0,1.0
LonghornLanding,0.0,1.0,1.0
wyilow,0.0,1.0,1.0
pangalactic,0.0,1.0,1.0
carla_fourie,1.0,0.0,1.0
danlopez2012,1.0,1.0,2.0
philbabe,0.0,1.0,1.0
kellymccausey,0.0,1.0,1.0
daisychain_69,1.0,0.0,1.0
becymay,0.0,1.0,1.0
sima_khanom,1.0,0.0,1.0
cutedesigns,0.0,1.0,1.0
fitprosarah,0.0,3.0,3.0
Thatcher,0.0,1.0,1.0
squeakmouse73,1.0,0.0,1.0
eEditor,0.0,1.0,1.0
LilMissOpinion,0.0,1.0,1.0
so_zwitschert,1.0,1.0,2.0
MadeleineAyera,0.0,1.0,1.0
faith_gal220,1.0,0.0,1.0
kholdren,0.0,1.0,1.0
chasekino,0.0,1.0,1.0
melitamollohan,0.0,1.0,1.0
Gorgouse96,1.0,0.0,1.0
Redemption2,0.0,1.0,1.0
deceptibean,0.0,1.0,1.0
mirandafurtado,0.0,1.0,1.0
viv181,0.0,1.0,1.0
beksybuu,0.0,1.0,1.0
vesula,1.0,0.0,1.0
pinkatuyooledoo,0.0,1.0,1.0
mswilliamsmusic,1.0,0.0,1.0
sonnywharton,0.0,1.0,1.0
GORGORO,1.0,0.0,1.0
puppyangel18,1.0,0.0,1.0
mmacatiag,1.0,0.0,1.0
FoCUSED89,0.0,1.0,1.0
_kiernan,0.0,1.0,1.0
katska,2.0,0.0,2.0
alicephilippa,0.0,1.0,1.0
The_Warden,1.0,0.0,1.0
RoudyBob,0.0,1.0,1.0
thecraigmorris,0.0,2.0,2.0
tsand,0.0,1.0,1.0
TheHealingHorse,0.0,1.0,1.0
lyoung0110,0.0,1.0,1.0
aleclightwood,0.0,1.0,1.0
MissLoViolet,0.0,1.0,1.0
elisabeth_L6,1.0,0.0,1.0
kirikitten,1.0,0.0,1.0
LisaLuLuu,1.0,0.0,1.0
misskris293,0.0,2.0,2.0
ezyblogger,1.0,0.0,1.0
BaleBabe66,1.0,1.0,2.0
dojemi10,1.0,0.0,1.0
fierydream,0.0,1.0,1.0
JeanetteD_MK,1.0,0.0,1.0
saynine,0.0,2.0,2.0
PoppyWay,0.0,1.0,1.0
CorinnaHoffman,0.0,1.0,1.0
annalix,0.0,1.0,1.0
CailinAmber,0.0,1.0,1.0
gauravity,1.0,0.0,1.0
JKsGirlx2,0.0,2.0,2.0
VasTheStampede,0.0,1.0,1.0
datgurluwant,0.0,1.0,1.0
_Sims,0.0,1.0,1.0
askaaronlee,1.0,0.0,1.0
HeartcorElite,1.0,0.0,1.0
nemonemesis,1.0,0.0,1.0
hendrixgirl,0.0,1.0,1.0
renzhieJonas311,2.0,0.0,2.0
Arsenette,0.0,1.0,1.0
_Jamesage,1.0,0.0,1.0
SeanBates,0.0,1.0,1.0
saskiasandra,0.0,1.0,1.0
troostgeschenk,1.0,0.0,1.0
smitzzz,1.0,0.0,1.0
Spitphyre,1.0,0.0,1.0
myfunclub,1.0,0.0,1.0
thBIKINIboy,0.0,1.0,1.0
aloyt,0.0,1.0,1.0
mp3mad,1.0,2.0,3.0
bluetreeband,1.0,0.0,1.0
PATRICIA__L,1.0,0.0,1.0
tadfad,0.0,1.0,1.0
andrewn89,0.0,1.0,1.0
Whatleydude,2.0,0.0,2.0
authorsara,1.0,0.0,1.0
dana333444,0.0,1.0,1.0
littlebiggs93,0.0,1.0,1.0
oOBuBBLeZOo,0.0,1.0,1.0
JennDietzel,0.0,1.0,1.0
JustBellaCullen,0.0,1.0,1.0
JSizzle4Life,0.0,1.0,1.0
jasongorman,1.0,0.0,1.0
AKick72,0.0,1.0,1.0
onadaa,1.0,0.0,1.0
KekeSq,1.0,0.0,1.0
swdzines,0.0,1.0,1.0
Perso_Natali,0.0,1.0,1.0
perfectlyMessy,0.0,1.0,1.0
JJ26,0.0,1.0,1.0
eatthemuffin,0.0,1.0,1.0
MEDO002000,1.0,0.0,1.0
SamiPineapple,1.0,0.0,1.0
MJSpice,1.0,0.0,1.0
krystynchong,2.0,0.0,2.0
TwentyFour,0.0,1.0,1.0
katiebagley,0.0,1.0,1.0
jasperhaleRPG,0.0,1.0,1.0
MyNews24,0.0,1.0,1.0
ash2ash06,1.0,0.0,1.0
steffaneelove,0.0,1.0,1.0
libbyabrego,1.0,1.0,2.0
dontcomemonday,1.0,0.0,1.0
gps_fitness,1.0,0.0,1.0
ids,0.0,1.0,1.0
Steve_Truglia,1.0,0.0,1.0
iamaline,0.0,1.0,1.0
hairlessheart,1.0,2.0,3.0
voellig,0.0,1.0,1.0
wiseleo,2.0,1.0,3.0
LeanneTee,1.0,0.0,1.0
MariaStarship,0.0,1.0,1.0
realrenaissance,0.0,1.0,1.0
xkAyLaMaRi3x,1.0,0.0,1.0
Oksy16,0.0,1.0,1.0
nicolegreen,0.0,1.0,1.0
ebonista,0.0,1.0,1.0
Angelli13,1.0,0.0,1.0
BetterisLittle,0.0,1.0,1.0
kalanik,1.0,1.0,2.0
_xPEREZ,0.0,1.0,1.0
anubha007,0.0,1.0,1.0
manicbomber,1.0,0.0,1.0
Imagin_that,1.0,0.0,1.0
cheesewings,0.0,1.0,1.0
DanielMccDonald,0.0,1.0,1.0
alaynacaldwell,0.0,1.0,1.0
makeupbylinvia,0.0,2.0,2.0
poppitsherface,1.0,0.0,1.0
FizzyIzzyLuv,0.0,1.0,1.0
lindsayy,0.0,1.0,1.0
kham19,1.0,1.0,2.0
missjulianna,0.0,1.0,1.0
steph_paige,0.0,1.0,1.0
pdh194,0.0,1.0,1.0
thepete,0.0,1.0,1.0
swannny,1.0,0.0,1.0
candeeee,0.0,1.0,1.0
Starlightdream4,0.0,1.0,1.0
AideenFarrelly,1.0,0.0,1.0
hari5065,0.0,1.0,1.0
jacobm,2.0,0.0,2.0
subslavesteve,0.0,1.0,1.0
Vanity__,0.0,1.0,1.0
gino_O,0.0,1.0,1.0
KorDillon,0.0,1.0,1.0
mlsamuelson,0.0,1.0,1.0
schneiderk,0.0,1.0,1.0
ANGELJACKIE44,1.0,2.0,3.0
Naoij,0.0,2.0,2.0
farmerspice,0.0,1.0,1.0
NaturalesqueNHC,1.0,0.0,1.0
Courtney_Meow,1.0,0.0,1.0
Brriiiaana,0.0,1.0,1.0
mag_tweets,0.0,1.0,1.0
kizsia,0.0,1.0,1.0
Teff95,1.0,0.0,1.0
kyalo,0.0,1.0,1.0
MissDibbs,0.0,1.0,1.0
martinbarry,1.0,0.0,1.0
Teresa936,0.0,1.0,1.0
HumphreyShotton,0.0,1.0,1.0
stejpeck,0.0,1.0,1.0
LinDzWo,1.0,0.0,1.0
Sironfoot,0.0,1.0,1.0
sherly_eggie,1.0,0.0,1.0
shanninwnws,0.0,1.0,1.0
Nikki__Marie,0.0,1.0,1.0
bkocik,0.0,1.0,1.0
sharamorada,0.0,1.0,1.0
nineight,1.0,0.0,1.0
deadsunflower,1.0,0.0,1.0
beezan,2.0,1.0,3.0
HappyMomAmy,0.0,3.0,3.0
crzymandm,0.0,1.0,1.0
WeblocityDotWs,0.0,1.0,1.0
autumntalks,0.0,1.0,1.0
Eggert,1.0,0.0,1.0
Synthetikdezign,1.0,0.0,1.0
Littlebitofmoni,0.0,1.0,1.0
number1_CDS,1.0,0.0,1.0
takuma104,1.0,0.0,1.0
JBlover1494,0.0,1.0,1.0
m_alice_hale,0.0,1.0,1.0
ChipRPI,1.0,0.0,1.0
joeybabi2005,0.0,1.0,1.0
jenny_blake,0.0,1.0,1.0
janmiguel,0.0,1.0,1.0
Brendyzhawt,0.0,1.0,1.0
maynaseric,1.0,2.0,3.0
geertconard,1.0,0.0,1.0
swadke,0.0,1.0,1.0
SHIS,1.0,0.0,1.0
Mimisnow,0.0,1.0,1.0
michelle_kristy,0.0,1.0,1.0
foladastar,1.0,1.0,2.0
sxyblkmn,1.0,2.0,3.0
JoJoLarsson,0.0,1.0,1.0
ellenbueno,0.0,1.0,1.0
ShanekaMarie,1.0,0.0,1.0
lovexmeghan,0.0,1.0,1.0
Susiedoozie,0.0,1.0,1.0
dawsonwhite,0.0,1.0,1.0
Badwave,1.0,0.0,1.0
PEETEE1980,2.0,0.0,2.0
decdetdes,0.0,3.0,3.0
IdaApps,0.0,1.0,1.0
jordaneee,0.0,1.0,1.0
Jessica_Warland,1.0,0.0,1.0
Sophfull,0.0,1.0,1.0
UneBelleFemme,0.0,1.0,1.0
Scriptabella,0.0,1.0,1.0
erinnoverby,0.0,1.0,1.0
realisticmirage,1.0,0.0,1.0
Cindayy,0.0,1.0,1.0
KellyLavin,0.0,1.0,1.0
JMBRESSETT,0.0,1.0,1.0
melf07,0.0,1.0,1.0
melbelle03,0.0,1.0,1.0
hanisalias,0.0,2.0,2.0
XxlolitsnekoxX,0.0,1.0,1.0
m4sure,0.0,1.0,1.0
litalea,1.0,0.0,1.0
moretweeters,0.0,1.0,1.0
jjjohannaaa,0.0,1.0,1.0
mekkanikal,0.0,1.0,1.0
JamesYeahhh,0.0,1.0,1.0
shahpriya,0.0,1.0,1.0
kaysha,1.0,0.0,1.0
dlawless,1.0,0.0,1.0
kaejosephine,1.0,0.0,1.0
racelanj,1.0,0.0,1.0
SweetestB,0.0,1.0,1.0
AnnTudor,0.0,1.0,1.0
Kaaayleigh,0.0,1.0,1.0
MrsVaught,1.0,0.0,1.0
marco_cali,1.0,2.0,3.0
CatalinaJ24,1.0,1.0,2.0
glass_pearl,0.0,1.0,1.0
cats1216,1.0,0.0,1.0
zorbsie,0.0,1.0,1.0
coolakool7,0.0,1.0,1.0
xxomandaoxx,0.0,1.0,1.0
jazcan,0.0,1.0,1.0
nydia_nicole,0.0,1.0,1.0
xxgelayxx,0.0,1.0,1.0
PaulinaLovesJB,0.0,1.0,1.0
nicholei,0.0,1.0,1.0
staceyBEAR,1.0,0.0,1.0
katechute,0.0,1.0,1.0
r2eyestheartist,1.0,0.0,1.0
lana_berry,0.0,1.0,1.0
deeleriyus,0.0,1.0,1.0
mcmosquito,0.0,1.0,1.0
ShadiFareed,0.0,1.0,1.0
handcraftedbyme,1.0,0.0,1.0
laura_Xx0,1.0,0.0,1.0
AshLuvsOhSnap,0.0,2.0,2.0
stuie_b,0.0,1.0,1.0
Belle_Harmony,0.0,1.0,1.0
traviscurrin,0.0,1.0,1.0
pravmn,0.0,1.0,1.0
Hazzk,1.0,0.0,1.0
MelissaJacobs23,0.0,1.0,1.0
jiolasa,0.0,1.0,1.0
TheTriston,0.0,1.0,1.0
bubbamama23,0.0,1.0,1.0
SociDev,1.0,0.0,1.0
DuncanOldham,0.0,1.0,1.0
TessMorris,1.0,2.0,3.0
Imaniwilson,0.0,1.0,1.0
duckie_kate,1.0,0.0,1.0
seagazing,1.0,0.0,1.0
so_crispy,0.0,1.0,1.0
janeway529,2.0,0.0,2.0
kateypsencik,0.0,1.0,1.0
Court_n_me,1.0,0.0,1.0
LaTtEX,0.0,1.0,1.0
metalmulishaX,1.0,0.0,1.0
Burto1980,1.0,0.0,1.0
simarquette,1.0,0.0,1.0
oneflightdown,1.0,0.0,1.0
junkinthetrunkk,0.0,1.0,1.0
elitetravelgal,0.0,1.0,1.0
soundlyawake,0.0,1.0,1.0
RachelLuvsU,0.0,1.0,1.0
mellisalamay,1.0,0.0,1.0
MechanicalBride,0.0,1.0,1.0
amb102481,0.0,1.0,1.0
nell_xo,1.0,0.0,1.0
tsb2020,0.0,1.0,1.0
huleeta,1.0,0.0,1.0
sydneyyves,1.0,0.0,1.0
imdominating,0.0,2.0,2.0
mysehnsucht,2.0,0.0,2.0
CelestiaKat,0.0,1.0,1.0
jakyraptor,0.0,1.0,1.0
vcool,1.0,0.0,1.0
ChristinaToh,1.0,0.0,1.0
Enigma32,0.0,1.0,1.0
rachmurrayX,1.0,0.0,1.0
asweetknightowl,1.0,0.0,1.0
StephaMikeSues,0.0,2.0,2.0
JoHarris0n,1.0,0.0,1.0
Mhelp2U,0.0,1.0,1.0
ewoodhouse86,1.0,0.0,1.0
jaellao,1.0,0.0,1.0
weeps,1.0,0.0,1.0
Victoriiaa_b,0.0,1.0,1.0
KieronM9,0.0,1.0,1.0
RubyRansom,0.0,1.0,1.0
xO_Beckiie_Ox,0.0,1.0,1.0
anastasiacaras,0.0,1.0,1.0
andreawaslike,0.0,1.0,1.0
JPena85,0.0,1.0,1.0
pedaah,1.0,0.0,1.0
tothepc,1.0,0.0,1.0
ellinoz,0.0,1.0,1.0
LuvnPeas_K1mb0,0.0,1.0,1.0
wandameadows,0.0,1.0,1.0
Allisonshine,0.0,1.0,1.0
RaulDore,1.0,0.0,1.0
Kaiittt,2.0,0.0,2.0
_laurenx,0.0,1.0,1.0
Neekatron,1.0,0.0,1.0
HeyJulianne,0.0,1.0,1.0
sjor,0.0,1.0,1.0
MrsBamBam,0.0,1.0,1.0
catelynnn,0.0,1.0,1.0
realitydistortd,0.0,1.0,1.0
natlieg,0.0,1.0,1.0
spiritblooms,1.0,0.0,1.0
jennifer_davies,1.0,0.0,1.0
tezzer57,1.0,1.0,2.0
Journojobs,1.0,0.0,1.0
jamesski,0.0,1.0,1.0
Kristen1980,1.0,0.0,1.0
cuethecarcrash,1.0,0.0,1.0
new2tweetmania,0.0,1.0,1.0
anticlimatic,1.0,1.0,2.0
ntnm,0.0,1.0,1.0
UvsMe,1.0,0.0,1.0
Sheridan469,0.0,1.0,1.0
GabrielaScherer,0.0,1.0,1.0
leo___,1.0,0.0,1.0
DinsterDobbins,1.0,0.0,1.0
vandrefalk,1.0,0.0,1.0
NajmC,1.0,0.0,1.0
Daniaaaa,0.0,1.0,1.0
Kristin1089,0.0,2.0,2.0
eszie,0.0,1.0,1.0
AARONJ1,0.0,1.0,1.0
ajcouture3,0.0,1.0,1.0
Cook1bd,0.0,1.0,1.0
DizzyCrane,0.0,2.0,2.0
MileyCSupporter,1.0,0.0,1.0
GravittPro,0.0,1.0,1.0
Fyirie,1.0,0.0,1.0
nori11893,0.0,1.0,1.0
RubyjaneYo,1.0,0.0,1.0
ceskelly,1.0,0.0,1.0
LOZASsooDOPE,0.0,1.0,1.0
velmadaria,0.0,1.0,1.0
mercurio3,1.0,0.0,1.0
samantharmora,1.0,0.0,1.0
karnie21v,0.0,1.0,1.0
SUPERSTACY,0.0,1.0,1.0
koltregaskes,0.0,2.0,2.0
nxtlvlangelz,1.0,0.0,1.0
sarahannrichard,0.0,1.0,1.0
i_Rene,1.0,0.0,1.0
Zimchilla,0.0,1.0,1.0
chickenbrutus,1.0,0.0,1.0
doc_tink,1.0,0.0,1.0
starwarslvr16,1.0,0.0,1.0
bellanicola,0.0,1.0,1.0
Kymie1971,1.0,0.0,1.0
Cinthyalovebugg,0.0,1.0,1.0
meriguetta,0.0,1.0,1.0
Cyanidelollipop,0.0,1.0,1.0
fatima7,0.0,1.0,1.0
Christabel_SMM,1.0,0.0,1.0
RoxYourSox,0.0,1.0,1.0
sheriidenn,2.0,0.0,2.0
kartowidjojo,0.0,1.0,1.0
mixinmarc,0.0,1.0,1.0
DistrictOfAris,0.0,1.0,1.0
griffinbelzer,0.0,1.0,1.0
jenn,0.0,1.0,1.0
theemmyawards,0.0,1.0,1.0
arisanXD,0.0,1.0,1.0
evilrobert,0.0,1.0,1.0
jtweks,0.0,1.0,1.0
devilchef,1.0,0.0,1.0
MatchesMalone,1.0,1.0,2.0
AdamSatayer,0.0,1.0,1.0
flowered_up,1.0,0.0,1.0
sofiaaifos,0.0,1.0,1.0
KaylaMari,2.0,0.0,2.0
julielias09,1.0,0.0,1.0
OMGitsJessieLee,0.0,1.0,1.0
AlyxxDione,0.0,1.0,1.0
DaniC_24,0.0,1.0,1.0
nitroyogi,1.0,0.0,1.0
missybrowneyes,1.0,0.0,1.0
jewlzrulez,0.0,1.0,1.0
Mia322,0.0,1.0,1.0
ranejewelry,1.0,0.0,1.0
Jimmy_Saunders,1.0,0.0,1.0
JackieKloeckner,0.0,1.0,1.0
patlike,1.0,0.0,1.0
KatieJoLovesYou,0.0,1.0,1.0
estellagirl,0.0,1.0,1.0
tweetchristeen,1.0,0.0,1.0
itszero,0.0,1.0,1.0
gruntman,0.0,1.0,1.0
davidmartinezz,0.0,1.0,1.0
catheerine,1.0,0.0,1.0
SexyInLondon,1.0,0.0,1.0
shelby_ross,0.0,1.0,1.0
Sasha604,0.0,1.0,1.0
LailaSaleh,0.0,1.0,1.0
thebeebee,0.0,1.0,1.0
Findafurry,1.0,0.0,1.0
dszp,1.0,0.0,1.0
phollows,1.0,0.0,1.0
MARRISSASYAFIRA,1.0,0.0,1.0
aimee_smile,0.0,2.0,2.0
JW_Tan,1.0,0.0,1.0
AmandaClark_,0.0,1.0,1.0
everspring,0.0,1.0,1.0
Mattitude33,0.0,1.0,1.0
jenni484,0.0,1.0,1.0
nickpepera,0.0,1.0,1.0
bwness,1.0,0.0,1.0
McFLYFan_Katie,1.0,2.0,3.0
milliontwits,1.0,0.0,1.0
malene88,0.0,1.0,1.0
sminchin1977,1.0,0.0,1.0
katyb_,1.0,0.0,1.0
Therapist_Model,0.0,1.0,1.0
fuseboxradio,0.0,4.0,4.0
stereosean,0.0,1.0,1.0
silkeanne,0.0,1.0,1.0
fnordine,0.0,1.0,1.0
klholsinger,0.0,1.0,1.0
Mr_Spong,1.0,2.0,3.0
prateek11,1.0,0.0,1.0
BruceMC,0.0,1.0,1.0
tarnoviel,0.0,1.0,1.0
majestic_books,0.0,1.0,1.0
nikadudkina,1.0,0.0,1.0
santanachamp,0.0,1.0,1.0
breakingdawnfan,0.0,1.0,1.0
Ruthiexo09,1.0,0.0,1.0
lozzRUN,0.0,1.0,1.0
theskooks,0.0,1.0,1.0
nikboyd,1.0,0.0,1.0
jaaake3,0.0,1.0,1.0
JackieParsons,0.0,1.0,1.0
dcast89,0.0,1.0,1.0
fionaaa_,1.0,1.0,2.0
RikWright13,0.0,1.0,1.0
collectiblecach,0.0,1.0,1.0
heyxjew,0.0,1.0,1.0
KayCR,0.0,1.0,1.0
DJJAZZYJOYCE,1.0,0.0,1.0
LastDiet,1.0,0.0,1.0
PGACLAY,0.0,1.0,1.0
Marshmelo76,0.0,1.0,1.0
beading,1.0,0.0,1.0
sinceday1,0.0,1.0,1.0
TheStarr,0.0,1.0,1.0
BillandTedsDad,0.0,1.0,1.0
MrDaddyJ,1.0,0.0,1.0
alanaaaaa_,0.0,1.0,1.0
SandiMon,1.0,0.0,1.0
jldavid,0.0,1.0,1.0
dishababyee,0.0,1.0,1.0
Twi_fans,0.0,1.0,1.0
KellyPepper,1.0,0.0,1.0
poppymarie,1.0,0.0,1.0
Happydonot,0.0,1.0,1.0
ericadamae,0.0,2.0,2.0
Liatttt_S,0.0,2.0,2.0
waraney,0.0,1.0,1.0
xycnan_nancyx,0.0,1.0,1.0
willieljackson,0.0,1.0,1.0
beamagpie,1.0,0.0,1.0
gretchtenebro,1.0,0.0,1.0
ttftw,0.0,1.0,1.0
woodyaz,1.0,0.0,1.0
Migsy84,0.0,1.0,1.0
janine_j9,3.0,0.0,3.0
Shawna311,2.0,0.0,2.0
Kerry350,1.0,0.0,1.0
angiebeyince,0.0,1.0,1.0
Sophia1204,1.0,0.0,1.0
DinaCass,1.0,0.0,1.0
epryor,0.0,1.0,1.0
elysiabrooker,0.0,2.0,2.0
caseyu,1.0,0.0,1.0
sn0w_flake,1.0,0.0,1.0
AU571N,1.0,0.0,1.0
Natty_Hall,1.0,0.0,1.0
hdowney,0.0,1.0,1.0
Printstars,0.0,1.0,1.0
15Stepz,1.0,0.0,1.0
AliciaWag,0.0,1.0,1.0
Mzkoolaid,0.0,1.0,1.0
dani_shae,0.0,1.0,1.0
Michaeluhh,0.0,1.0,1.0
taylorlehman27,1.0,0.0,1.0
sapphire_dorian,1.0,0.0,1.0
robbjbrowning,1.0,0.0,1.0
aveliis,0.0,1.0,1.0
MikaelasMommy,0.0,1.0,1.0
feversoul,1.0,0.0,1.0
tgodag,0.0,1.0,1.0
maidmyriad,1.0,1.0,2.0
michellesallen,1.0,0.0,1.0
hagendk,0.0,1.0,1.0
saylaywaslike,0.0,1.0,1.0
Janaration,0.0,1.0,1.0
jstrelsky,0.0,1.0,1.0
Mountaineer_3,1.0,0.0,1.0
DeryaMetin,1.0,0.0,1.0
djsmallz18,1.0,0.0,1.0
jill2385s,0.0,1.0,1.0
AldrichJC,1.0,0.0,1.0
MiaLee30,0.0,1.0,1.0
molliesims,0.0,1.0,1.0
diannalouise,2.0,0.0,2.0
cosmosherry,0.0,1.0,1.0
oeaejung,0.0,1.0,1.0
melissaashley,0.0,1.0,1.0
yacoob,1.0,0.0,1.0
TheRealAmandaa,1.0,0.0,1.0
frankenstrat,0.0,1.0,1.0
DarkDranzer,0.0,1.0,1.0
Riaz_Ahmed_,0.0,1.0,1.0
misscecilia20,1.0,0.0,1.0
carolinekerrang,0.0,1.0,1.0
bitcuteguy,0.0,1.0,1.0
nenno18,0.0,1.0,1.0
lucyhbrown,0.0,1.0,1.0
Ackles_Fan,0.0,1.0,1.0
TipSquirrel,0.0,1.0,1.0
Anny_steele,0.0,1.0,1.0
ebnikki87,0.0,1.0,1.0
Jessi5000,0.0,1.0,1.0
PRsarahevans,0.0,1.0,1.0
Joelsk_,1.0,0.0,1.0
June_Bear,0.0,1.0,1.0
ChlorineGreen,0.0,1.0,1.0
itscoldinspace,1.0,0.0,1.0
MariaManiacs,0.0,2.0,2.0
SteveNovak,0.0,1.0,1.0
laurenboag,0.0,1.0,1.0
gracielovee,0.0,1.0,1.0
Sphinx021,0.0,1.0,1.0
hairgeek,0.0,1.0,1.0
leehere,0.0,2.0,2.0
shellylovespink,1.0,0.0,1.0
groggits,0.0,1.0,1.0
MouseJazz93,0.0,1.0,1.0
macaulay9,1.0,0.0,1.0
PinkPrincessVic,1.0,0.0,1.0
gemcruz,1.0,0.0,1.0
CF_Clan,1.0,0.0,1.0
hemapreya,0.0,2.0,2.0
RFLong,1.0,0.0,1.0
missdestructo,0.0,2.0,2.0
SimoneValentee,0.0,1.0,1.0
nelleeezy,1.0,0.0,1.0
luna_louise,0.0,1.0,1.0
n4osx,0.0,1.0,1.0
jazzyRANDOM,0.0,1.0,1.0
iirei,1.0,0.0,1.0
DebCouto,0.0,1.0,1.0
xoSingerxo,0.0,1.0,1.0
phatelara,0.0,2.0,2.0
lylywhyte,0.0,1.0,1.0
ninalimm,0.0,1.0,1.0
spicycolleen,0.0,1.0,1.0
danni_30439,0.0,1.0,1.0
dccurry,1.0,0.0,1.0
Deez1189,1.0,0.0,1.0
xoSelGomezXo,0.0,1.0,1.0
simondingle,1.0,0.0,1.0
caseymattson,0.0,1.0,1.0
morgannicolle,0.0,1.0,1.0
LazyDaisyMarie,1.0,0.0,1.0
dkearns72,1.0,0.0,1.0
BecaBear,1.0,0.0,1.0
sierrabardot,0.0,1.0,1.0
the_nikster,1.0,1.0,2.0
Chezzym,1.0,0.0,1.0
KeithPaulJason,0.0,1.0,1.0
AgavaPL,0.0,1.0,1.0
Luvnjonas89,0.0,1.0,1.0
harrybrereton,0.0,1.0,1.0
msprettycece,0.0,1.0,1.0
mikemichelle,0.0,1.0,1.0
TinaS71,0.0,2.0,2.0
MeggIsElectrikk,0.0,1.0,1.0
4EVERLAUNDRY,0.0,1.0,1.0
jennieelizabeth,0.0,1.0,1.0
Victoria_V,1.0,0.0,1.0
Beth_Walker,1.0,0.0,1.0
Marneezy,1.0,0.0,1.0
nessabearr,0.0,1.0,1.0
tristantales,1.0,0.0,1.0
Ahmed_Adel,1.0,0.0,1.0
lasombra_br,0.0,1.0,1.0
GlenStevenson,0.0,1.0,1.0
laurenison,0.0,1.0,1.0
Ssirgany,1.0,0.0,1.0
LadyParadis,1.0,0.0,1.0
Wrenesse,0.0,1.0,1.0
Aubertfilms,0.0,1.0,1.0
tatagreg,1.0,0.0,1.0
kashipan,0.0,1.0,1.0
mandyjeanclyatt,1.0,0.0,1.0
lifeischill,0.0,1.0,1.0
Nancy846,1.0,0.0,1.0
josephranseth,2.0,0.0,2.0
lililathan,0.0,1.0,1.0
stephenjulian,0.0,1.0,1.0
nitro_licious,0.0,1.0,1.0
allanko,0.0,1.0,1.0
boioglu,0.0,1.0,1.0
zombiejess,0.0,1.0,1.0
soulman9,1.0,0.0,1.0
Gilleh,1.0,0.0,1.0
raqualak,1.0,0.0,1.0
mayj,1.0,0.0,1.0
bjovas,0.0,1.0,1.0
Mrs_Jonas_1Love,1.0,0.0,1.0
andycouch,0.0,1.0,1.0
Jamcs,1.0,0.0,1.0
wildechildd,0.0,1.0,1.0
MAGGIECHICKEN,0.0,1.0,1.0
Empresstwits,2.0,0.0,2.0
Waldo_Aucamp,1.0,0.0,1.0
iLadySyncere,1.0,0.0,1.0
geether,0.0,1.0,1.0
deadey,1.0,0.0,1.0
marisamendez,0.0,1.0,1.0
jessicaleigh143,0.0,1.0,1.0
IndianaSwingers,0.0,1.0,1.0
hollyheartsnick,0.0,1.0,1.0
Leahs_Story,1.0,0.0,1.0
syarif_m2e,1.0,1.0,2.0
Falahales,1.0,0.0,1.0
Daydreamergirl,1.0,0.0,1.0
FotoToni,0.0,1.0,1.0
CarolineGoesGrr,1.0,0.0,1.0
ChocDiva,0.0,1.0,1.0
melberry29,1.0,0.0,1.0
akacard,0.0,1.0,1.0
nike1980,1.0,0.0,1.0
Yessiiw,0.0,1.0,1.0
trackris24,1.0,0.0,1.0
kawaiiyesha,0.0,1.0,1.0
MissKsyn,0.0,2.0,2.0
JayBeeSea,0.0,1.0,1.0
just_gary,0.0,1.0,1.0
mfergason,1.0,0.0,1.0
smartpassive,0.0,1.0,1.0
KoDs,1.0,0.0,1.0
jorgerpereira,0.0,1.0,1.0
PennyDreadful27,1.0,0.0,1.0
richardhyland,0.0,1.0,1.0
Mohamed_Meligy,1.0,0.0,1.0
KeEilaa,0.0,1.0,1.0
draculiria,1.0,0.0,1.0
Dougielover3011,0.0,1.0,1.0
s_is_for_stacy,1.0,0.0,1.0
thebleachworks,1.0,0.0,1.0
jamesy_duh,0.0,1.0,1.0
shawnwood,0.0,1.0,1.0
stepeitalia,0.0,1.0,1.0
Mileyey,1.0,0.0,1.0
